datetime,Acanthoica_quattrospina,Akashiwo,Alexandrium_catenella,Amphidinium,Amylax,Apedinella,Asterionellopsis_glacialis,Bacillaria,Bacillariophyceae,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Ceratium,Ceratium_furca,Ceratium_fusus,Ceratium_lineatum,Chaetoceros,Chaetoceros_danicus,Chaetoceros_didymus,Chaetoceros_didymus_TAG_external_flagellate,Chaetoceros_peruvianis,Chaetoceros_similis,Chaetoceros_socialis,Chaetoceros_subtilis,Chaetoceros_tenuissimus,Chaetoceros_throndsenii,Chroomonas,Chrysochromulina,Chrysochromulina_lanceolata,Corethron_hystrix,Corymbellus,Coscinodiscus,Cylindrotheca,Cylindrotheca_min,Dactyliosolen_blavyanus,Dactyliosolen_fragilissimus,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophyceae,Dinophysis_acuminata,Dinophysis_norvegica,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Eucampia_morphytype1,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Gonyaulax,Guinardia_delicatula,Guinardia_delicatula_TAG_Amphidinium_grazing,Guinardia_delicatula_TAG_external_parasite,Guinardia_delicatula_TAG_internal_parasite,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Heterocapsa_triquetra,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leegaardiella_ovalis,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia_sulcata,Parvicorbicula_socialis,Phaeocystis,Phaeocystis_single,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_micans,Prorocentrum_triestinum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Pyramimonas_morphotype1,Radiozoa,Rhabdosphaera,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella_morphotype1,Stenosemella_pacifica,Stephanopyxis,Strobilidium,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_oculatum,Strombidium_wulffi,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_TAG_external_detritus,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnida,Tintinnidium_mucicola,Tintinnopsis,Tontonia_appendiculariformis,Tontonia_gracillima,Vicicitus_globosus,Warnowia,amoeba,ciliate,coccolithophorid,cryptophyta,flagellate,flagellate_morphotype1,flagellate_morphotype3,pennate,pennate_Thalassionema,pennate_morphotype1,pollen,shellfish_larvae,square_unknown,unknown2,zooplankton
2021-05-17 12:11:05+00:00,5,0,1,1,0,3,1,0,117,10,26,0,9,1,3,0,0,1,0,214,12,10,0,0,0,60,2,9,0,0,2,0,7,0,2,44,2,5,3,0,4,0,0,1,150,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,6,1,0,123,0,2,35,0,4,1,25,3,0,0,1,7,0,15,2,0,2,26,1037,0,4,0,0,0,0,0,1,260,0,160,0,1,2,0,8,0,14,0,0,0,0,0,0,0,2,0,0,0,5,2,43,0,10,0,4,0,0,2,0,0,0,4,6,7,18,63,0,15,95,0,0,0,0,2,1,2
2021-05-17 12:35:26+00:00,1,0,1,0,0,1,0,0,108,17,26,0,5,1,3,0,0,0,3,236,7,12,0,0,0,79,2,7,0,1,3,0,10,0,3,50,1,12,4,0,3,0,0,3,143,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,3,7,1,0,143,0,2,29,0,4,0,41,0,0,0,0,8,0,11,0,0,4,16,824,0,2,1,1,1,1,0,1,338,0,162,0,0,2,1,22,0,12,0,1,0,0,0,0,0,1,0,0,0,6,1,58,0,12,0,11,0,0,7,0,0,1,4,2,15,28,65,0,15,133,1,0,0,0,1,3,3
2021-05-17 12:59:47+00:00,1,0,6,1,0,1,1,0,94,15,24,0,10,0,3,0,0,0,1,197,4,4,0,0,1,46,1,4,0,0,4,1,9,3,2,38,1,5,3,0,3,0,0,0,204,0,0,0,1,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,8,11,0,0,143,0,5,36,0,4,0,24,3,0,0,1,5,0,8,1,0,7,17,820,0,1,0,0,0,0,1,4,233,0,168,0,0,0,0,10,0,6,0,0,0,0,0,0,1,5,0,1,0,7,2,63,0,6,0,7,0,0,4,0,0,0,3,4,11,15,60,1,12,87,0,0,0,0,5,1,3
2021-05-17 13:24:07+00:00,3,0,1,1,1,2,0,0,82,10,33,1,6,0,0,0,0,0,0,191,5,10,0,0,0,48,0,9,0,0,5,0,8,0,1,32,2,3,3,0,4,0,0,2,204,0,0,0,0,1,0,1,2,0,1,0,0,2,0,0,0,0,0,0,2,5,0,0,124,0,7,32,0,7,0,25,3,0,0,2,8,0,13,1,0,4,20,806,0,3,0,0,0,1,0,4,251,0,194,0,2,1,0,8,0,9,0,0,1,0,0,0,0,6,0,0,0,9,1,50,0,10,0,6,0,0,4,0,0,1,4,6,10,16,70,1,9,103,1,0,0,0,3,2,3
2021-05-17 13:48:28+00:00,3,0,0,3,2,0,1,0,107,9,15,0,6,1,3,0,0,1,4,230,7,6,0,0,0,36,0,6,0,0,5,0,12,0,1,32,2,4,1,0,0,0,0,4,170,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,2,6,4,0,0,163,1,3,32,0,4,0,18,3,0,0,1,4,0,8,1,0,1,17,1065,1,3,0,0,0,0,2,0,199,0,144,0,0,0,0,6,0,8,0,0,0,0,0,0,1,3,0,1,0,7,5,43,0,9,0,6,0,0,2,0,0,0,2,6,12,15,76,0,18,89,0,0,0,0,4,0,1
2021-05-17 14:12:48+00:00,1,0,0,1,0,1,0,0,106,12,14,0,7,2,1,0,0,1,4,239,6,11,0,0,0,46,1,13,0,0,2,0,16,1,8,25,0,3,2,0,1,1,0,3,191,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,7,0,0,159,0,0,31,1,1,2,34,5,0,0,0,6,0,3,4,0,3,25,1061,0,6,1,1,0,0,1,0,199,0,192,0,0,0,0,9,0,5,0,0,1,1,0,0,3,2,0,0,0,4,3,52,0,11,0,5,0,1,6,0,0,1,1,2,9,16,69,2,14,98,0,0,0,0,4,0,2
2021-05-17 14:37:09+00:00,3,0,0,0,0,1,2,0,80,14,33,0,8,1,3,0,1,0,10,256,9,15,0,0,0,69,1,5,0,1,5,0,16,0,1,33,0,7,1,0,1,0,0,3,207,0,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,1,6,11,0,0,155,0,7,22,0,8,1,26,0,0,0,0,4,0,11,4,0,4,27,753,0,3,0,0,0,0,0,1,273,0,179,0,0,1,1,6,1,16,0,1,0,0,0,0,1,0,0,2,0,12,3,61,0,13,0,5,0,0,8,0,0,0,9,10,16,22,79,2,12,104,0,0,0,0,4,1,4
2021-05-17 15:01:30+00:00,2,0,1,1,1,0,2,0,75,9,36,1,3,2,1,0,1,1,3,239,7,17,0,0,0,44,0,2,0,0,1,0,10,0,1,37,0,3,4,0,2,0,0,4,200,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,8,11,0,0,184,0,6,38,0,3,1,24,2,1,0,2,11,0,8,0,0,3,21,890,0,6,0,0,0,0,1,3,250,0,189,0,0,1,0,11,0,7,0,0,0,0,0,0,0,3,0,1,0,6,1,45,0,16,0,9,0,0,5,0,0,0,6,3,14,16,81,0,11,99,0,0,0,1,3,3,2
2021-05-17 15:25:51+00:00,7,0,0,0,0,1,1,0,81,9,22,0,5,0,2,0,0,1,2,228,8,9,0,0,0,41,0,7,0,1,4,0,6,0,2,31,0,4,4,1,1,0,0,1,196,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4,8,0,0,185,0,7,28,0,10,1,7,0,0,0,0,2,0,4,0,0,4,19,1017,0,3,0,0,0,0,1,2,176,0,174,0,2,2,0,4,0,11,0,0,0,0,0,0,0,2,0,0,0,5,1,38,0,6,0,4,0,0,8,0,0,0,3,4,12,15,50,1,12,83,0,0,0,0,4,0,2
2021-05-17 15:50:11+00:00,4,0,1,1,0,1,0,0,90,14,14,0,3,0,0,0,0,1,0,249,4,6,0,0,0,30,1,5,0,0,5,0,11,1,2,22,0,3,0,0,1,0,0,2,156,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,2,7,0,0,177,0,2,24,0,7,1,16,1,0,0,1,5,0,10,2,0,5,29,1082,0,3,0,0,0,0,0,3,163,1,162,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,0,0,3,1,51,1,10,0,5,0,1,0,0,0,0,8,2,12,20,65,0,5,70,0,0,0,1,4,4,0
2021-05-17 16:14:32+00:00,0,1,2,0,0,0,0,0,83,7,18,0,5,0,2,0,0,0,3,228,0,7,0,0,0,21,2,6,0,0,7,0,7,0,1,29,1,5,2,0,4,0,0,2,169,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,166,0,4,30,0,7,1,16,1,0,0,0,0,0,7,2,0,8,24,1129,0,0,0,0,0,0,0,1,152,0,163,0,1,0,1,5,0,10,0,0,0,0,1,0,2,1,0,0,0,1,1,34,0,6,0,7,0,2,1,0,0,0,5,2,10,14,66,1,16,80,0,1,0,0,3,2,1
2021-05-17 16:38:53+00:00,3,0,1,0,0,0,1,0,102,8,22,0,13,0,1,0,1,0,4,258,4,7,0,0,0,20,0,7,1,0,1,0,8,0,3,25,1,1,4,0,3,0,0,1,157,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,1,4,5,0,0,213,0,2,22,0,5,2,15,2,0,0,0,2,0,4,0,0,6,20,1129,0,6,0,1,0,0,1,3,165,1,176,0,1,1,0,3,0,13,0,0,0,0,0,0,0,1,0,0,1,2,3,44,0,14,0,2,0,0,2,0,0,0,4,4,8,23,57,2,10,74,0,0,0,0,3,3,3
2021-05-17 17:03:13+00:00,0,0,1,0,0,0,1,0,86,6,20,0,4,0,0,0,0,0,3,262,3,8,0,0,0,19,0,9,1,0,4,0,6,1,5,26,0,4,0,0,0,0,0,7,167,1,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,1,4,2,0,0,172,0,3,24,0,7,0,6,1,0,0,1,7,0,8,1,0,4,22,1152,0,4,0,1,0,0,0,0,122,0,137,0,0,0,0,3,0,15,0,1,0,0,0,0,0,3,0,2,0,1,1,42,1,15,0,6,0,0,4,0,0,0,7,2,8,22,58,0,12,57,1,0,0,0,1,3,3
2021-05-17 17:27:34+00:00,1,0,2,0,0,2,0,0,86,9,21,0,4,0,0,0,0,1,2,237,3,6,0,0,0,25,1,6,1,1,1,0,6,0,4,15,1,4,3,0,2,0,0,0,174,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,181,1,1,14,0,5,0,21,1,0,0,1,1,0,10,2,0,5,22,884,0,5,0,0,1,0,0,0,137,0,146,0,1,1,0,0,0,13,0,0,0,0,0,0,1,2,0,3,0,1,1,39,0,12,0,4,1,0,2,0,0,0,1,6,1,17,58,1,9,75,1,0,0,0,3,0,1
2021-05-17 17:51:55+00:00,1,0,0,0,0,0,1,0,98,11,15,0,9,1,1,1,0,0,0,225,1,4,0,0,0,15,0,7,0,1,6,0,6,0,2,17,0,4,3,0,4,0,0,2,186,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,232,0,1,37,0,3,0,5,1,0,0,0,5,0,6,2,0,8,18,1051,0,6,0,1,0,0,0,2,133,0,160,0,1,2,0,8,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,36,0,9,0,4,0,0,2,0,0,0,1,3,6,18,69,0,14,88,0,0,0,0,1,2,1
2021-05-17 18:16:16+00:00,1,0,0,0,0,1,0,0,65,5,19,0,10,0,4,0,0,1,0,224,6,6,0,0,0,25,0,8,0,0,2,0,2,0,0,21,2,4,4,0,1,0,0,4,203,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,5,0,0,162,1,5,43,1,6,0,13,0,0,0,0,5,0,4,2,0,3,22,1018,0,3,0,0,0,1,0,0,222,0,252,0,1,0,1,9,0,10,0,2,0,0,0,0,0,3,0,0,0,5,1,49,0,12,0,3,0,0,3,0,0,2,6,13,8,15,108,1,11,82,0,0,0,0,4,2,1
2021-05-17 18:40:37+00:00,2,0,0,2,0,4,0,0,75,3,17,0,5,0,1,0,2,0,1,232,6,3,0,0,0,30,0,11,1,0,6,1,4,0,2,33,0,0,1,0,2,0,0,4,233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0,0,179,0,1,37,0,3,0,13,0,0,0,0,4,0,6,1,0,3,24,1059,0,3,0,0,0,0,0,3,171,0,261,1,1,0,1,6,0,5,0,0,0,0,0,0,3,1,0,0,0,8,2,53,0,13,0,2,0,0,7,0,0,2,13,13,12,15,140,2,16,92,1,0,0,0,10,0,1
2021-05-17 19:04:58+00:00,4,0,0,1,0,0,0,0,82,6,21,0,9,1,2,0,1,0,3,245,3,5,0,0,1,36,1,19,0,1,3,0,6,0,0,25,0,1,3,0,2,0,0,5,221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,149,1,2,30,0,6,0,15,2,0,0,0,7,0,7,0,0,4,17,1338,0,1,0,0,0,0,1,3,177,0,268,0,1,1,0,4,0,7,0,0,0,0,0,0,0,2,0,0,0,2,1,48,1,11,0,1,0,1,3,0,0,1,10,4,15,15,98,0,10,96,0,0,0,0,8,0,1
2021-05-17 19:29:19+00:00,1,0,1,0,2,0,2,0,85,6,23,1,5,1,2,0,1,1,3,238,7,11,0,0,0,31,1,9,0,0,2,0,5,0,2,36,4,2,4,0,1,0,0,5,200,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,152,0,2,28,0,6,1,17,2,0,0,0,4,0,8,3,0,5,22,1190,0,4,0,0,0,0,2,1,166,0,228,0,0,1,1,4,0,8,0,1,0,1,1,0,1,0,0,0,0,2,3,43,0,15,0,2,0,0,2,0,0,0,4,2,17,12,92,5,11,123,0,0,0,0,3,0,2
2021-05-17 19:53:39+00:00,3,0,3,1,0,1,2,0,63,4,20,0,6,1,2,0,1,1,4,270,7,10,0,0,0,42,4,16,0,0,2,0,4,0,4,24,1,4,3,0,0,0,0,4,215,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,0,197,1,2,28,0,4,1,28,2,0,0,0,10,0,3,0,0,2,26,1223,0,5,0,0,0,0,0,0,211,0,278,0,0,0,1,6,0,17,0,0,0,0,0,0,1,1,0,0,0,7,6,49,0,7,0,4,0,1,2,0,0,1,4,6,9,6,96,2,15,95,1,1,0,0,8,4,2
2021-05-17 20:18:00+00:00,1,0,0,0,0,0,1,0,100,3,9,0,5,0,0,0,0,0,3,253,7,5,0,0,0,34,0,15,0,1,5,0,7,1,2,30,1,2,1,1,2,0,0,6,227,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,13,0,0,188,0,0,32,2,5,2,19,2,0,0,0,10,0,10,0,0,1,30,1212,0,1,0,0,0,0,0,1,191,0,230,0,1,0,0,8,1,12,0,0,0,0,0,0,0,1,0,0,0,4,1,47,0,17,0,6,0,1,6,1,0,4,10,3,9,11,93,4,13,98,0,0,0,0,3,1,1
2021-05-17 20:42:21+00:00,2,0,2,1,0,5,1,0,72,3,19,0,7,0,1,0,0,0,2,252,5,10,0,0,0,23,4,14,0,0,2,0,4,0,0,42,0,6,4,0,2,0,0,3,238,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0,162,0,2,30,0,7,0,17,1,0,0,0,7,0,5,1,0,7,25,1261,1,3,0,0,0,0,0,0,207,0,279,0,4,0,0,8,0,10,0,0,0,0,1,0,0,1,0,0,0,5,4,35,0,12,1,7,0,0,2,0,0,0,6,1,7,19,96,2,20,79,1,0,0,0,3,0,0
2021-05-17 21:06:42+00:00,4,0,1,2,0,2,0,0,55,2,17,0,6,0,1,0,0,0,6,297,5,9,0,0,0,32,1,12,0,1,2,0,7,0,2,32,1,1,2,0,2,0,0,2,205,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,180,0,2,41,2,3,1,15,0,0,0,1,6,0,10,0,0,4,18,1139,0,2,0,0,0,0,0,2,190,0,291,0,0,1,0,5,0,14,0,0,0,0,0,0,0,3,0,1,0,4,1,59,0,12,0,3,0,0,7,0,0,2,10,5,16,16,92,1,8,77,0,0,0,0,6,2,1
2021-05-17 21:31:03+00:00,0,0,0,0,0,3,0,0,74,3,6,0,7,0,1,0,0,0,2,238,2,6,0,0,0,33,1,8,0,0,4,0,1,0,6,19,0,3,1,0,1,0,0,2,231,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,211,1,1,40,0,10,1,8,0,0,0,0,5,0,7,0,0,3,18,1077,1,1,0,0,0,0,0,2,149,0,267,0,2,0,0,9,0,12,0,0,0,0,1,0,2,2,0,0,0,7,2,50,0,20,0,2,0,0,0,0,0,1,4,5,7,17,99,4,14,66,0,0,0,0,3,1,0
2021-05-17 21:55:24+00:00,0,0,0,1,0,1,0,0,70,4,13,0,6,0,2,0,0,0,3,267,2,0,0,0,0,13,0,13,0,0,4,1,1,0,2,18,0,1,2,0,0,0,0,0,201,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0,0,255,0,4,27,0,8,0,5,1,0,0,0,4,0,7,0,0,1,21,1112,0,2,0,0,0,0,0,1,104,0,230,0,2,2,0,6,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,56,0,14,0,3,0,0,1,0,0,0,3,3,9,25,63,1,13,76,0,0,0,0,6,0,1
2021-05-17 22:19:44+00:00,2,0,0,0,0,0,1,0,66,9,17,0,4,2,1,0,0,0,2,272,2,5,0,0,0,27,2,16,0,1,1,0,11,0,2,30,1,3,2,0,3,0,0,4,236,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,10,0,0,172,0,2,22,1,8,1,10,4,0,0,1,13,0,5,2,0,4,9,969,0,4,0,0,0,0,0,5,203,0,237,0,2,0,0,4,0,4,0,0,1,0,0,0,1,0,0,0,1,7,4,54,0,5,0,1,0,0,4,0,0,0,8,3,9,12,67,1,7,94,1,0,0,0,4,1,0
2021-05-17 22:44:05+00:00,1,0,1,1,0,0,1,0,86,10,12,0,9,2,3,0,0,0,1,271,6,9,0,0,0,29,0,12,0,1,5,0,11,0,3,26,0,3,3,0,2,0,0,3,189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,6,0,0,237,0,1,37,0,5,1,10,0,0,0,0,5,0,10,1,0,3,23,1119,0,6,0,0,0,0,0,4,147,0,265,0,2,1,0,7,0,10,0,0,0,1,0,0,0,1,0,0,0,5,2,43,0,17,0,2,0,0,3,0,0,0,1,2,8,20,76,1,18,82,0,0,0,0,3,3,0
2021-05-17 23:39:04+00:00,2,0,2,1,0,1,2,0,106,4,7,0,6,0,1,1,0,0,5,206,2,1,0,0,0,20,0,34,0,2,2,0,1,1,3,32,0,1,0,0,5,0,0,1,146,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,163,0,3,24,0,7,0,22,9,0,0,1,3,0,3,1,0,9,32,1141,0,1,0,0,0,0,0,1,111,0,187,0,0,1,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,2,1,44,0,13,0,2,0,1,1,0,0,0,10,0,14,14,54,2,9,46,0,0,0,0,2,2,0
2021-05-18 00:03:24+00:00,1,0,1,0,0,2,0,0,81,1,6,0,5,0,2,1,0,0,1,184,2,2,0,0,0,19,0,23,0,0,4,0,1,0,2,32,0,0,3,0,3,0,0,0,159,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,212,0,1,20,0,11,1,4,2,0,0,0,2,0,2,3,0,9,21,1156,0,5,0,0,0,1,0,1,82,0,201,0,0,0,0,4,0,11,0,1,0,0,0,0,0,0,0,0,0,2,1,47,0,9,0,0,0,0,3,0,0,0,8,2,11,28,76,0,13,50,0,0,0,0,6,0,1
2021-05-18 00:27:45+00:00,0,0,0,0,0,1,0,0,95,0,7,0,6,0,3,0,0,0,6,258,2,7,0,0,0,15,0,26,0,1,5,0,2,0,5,32,0,1,1,0,3,0,0,1,171,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,235,0,2,27,0,4,0,7,8,0,0,0,3,0,4,2,0,8,11,1097,0,1,0,0,0,0,0,1,104,0,190,0,0,1,0,1,0,14,1,0,0,0,0,0,0,1,0,0,0,2,0,42,0,8,0,3,0,0,1,0,0,1,3,1,12,17,46,0,10,31,0,0,0,0,7,2,1
2021-05-18 00:52:06+00:00,1,0,1,0,1,2,0,0,120,0,10,0,2,0,1,0,1,0,6,235,1,3,0,0,0,7,0,31,0,2,3,0,3,0,4,27,0,2,2,0,3,0,0,2,202,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,248,0,1,19,0,9,0,3,12,0,0,0,1,1,1,1,1,10,15,1092,0,1,0,1,0,0,2,2,86,0,192,0,0,0,1,0,0,14,0,0,0,0,0,0,2,2,0,1,0,1,1,29,1,10,0,2,0,0,2,1,0,0,3,3,17,16,51,1,10,55,0,0,0,0,7,0,3
2021-05-18 01:16:27+00:00,2,0,4,0,0,0,1,0,102,1,10,0,5,1,1,0,0,0,6,277,1,4,0,0,0,18,0,32,0,0,0,0,0,0,4,30,0,1,0,0,6,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,295,1,3,18,0,9,1,6,9,0,0,0,2,0,4,1,0,9,7,1104,0,0,0,1,0,0,1,2,87,0,190,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,49,0,6,1,4,0,0,2,0,0,1,7,2,13,20,57,0,14,37,0,0,0,0,3,1,0
2021-05-18 01:40:48+00:00,2,0,0,0,0,1,0,0,120,1,10,0,3,0,0,0,0,0,2,265,1,8,0,0,0,9,0,23,0,0,3,0,0,0,7,42,0,4,1,0,4,0,0,1,169,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,273,1,0,19,0,8,0,10,8,0,0,0,2,0,3,2,0,4,13,1037,0,4,0,0,0,0,0,3,83,0,185,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,0,1,0,52,0,4,0,1,0,0,3,0,0,0,6,2,14,31,55,0,13,45,0,0,0,0,3,1,1
2021-05-18 02:05:08+00:00,0,0,0,1,0,1,0,0,104,0,15,0,5,0,2,0,1,0,0,244,0,8,0,0,0,9,0,32,0,0,5,0,0,0,3,23,0,0,4,0,3,0,0,0,140,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,284,0,1,15,0,12,0,7,8,0,0,0,0,0,1,0,0,3,15,1122,0,4,0,0,0,0,0,1,79,0,173,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,3,0,35,0,8,0,3,0,0,2,0,0,0,5,2,13,20,47,0,17,54,0,0,0,0,3,1,0
2021-05-18 02:29:29+00:00,0,0,1,0,0,1,0,0,104,0,10,0,5,0,1,0,0,0,3,216,2,4,0,0,0,15,0,28,0,0,2,0,0,0,3,19,1,0,1,0,4,0,0,1,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,210,0,3,22,0,9,0,2,7,0,0,0,1,0,2,1,0,6,17,1100,0,1,0,2,0,0,0,0,58,0,189,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,1,0,0,0,41,0,11,0,7,0,0,0,0,0,0,3,1,5,22,37,1,15,39,0,0,0,0,4,2,2
2021-05-18 02:53:50+00:00,0,0,1,0,0,1,1,0,96,0,5,0,10,0,2,0,0,0,4,198,0,1,0,0,0,7,0,25,1,0,2,0,0,1,4,13,0,0,3,0,4,0,0,2,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,192,0,2,28,0,15,0,4,7,0,0,0,3,0,3,0,0,9,24,1111,1,2,0,0,0,0,0,2,60,0,210,0,1,0,0,1,0,13,0,0,0,0,0,0,0,2,0,0,0,1,0,44,0,10,1,5,0,0,2,0,0,1,6,5,6,13,51,0,10,41,0,0,1,0,3,2,0
2021-05-18 03:18:11+00:00,1,0,1,0,0,1,1,0,106,0,8,0,7,0,2,0,0,0,3,191,0,3,0,0,0,15,0,20,0,0,2,0,1,1,3,17,0,2,0,0,1,0,0,3,125,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,203,0,0,22,0,14,0,5,5,0,0,0,1,0,3,2,0,10,16,1033,0,1,0,0,0,0,0,1,48,0,170,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,3,0,48,0,5,0,2,0,0,1,0,0,0,6,2,8,22,32,0,11,49,1,0,0,0,1,2,2
2021-05-18 03:42:32+00:00,0,0,1,1,1,2,0,0,107,0,8,0,5,0,1,0,0,0,2,233,0,4,0,0,0,9,0,16,1,0,1,0,3,0,3,13,0,0,2,0,0,0,0,1,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,176,0,3,35,4,8,0,3,1,0,0,0,0,0,1,1,0,7,17,1030,0,2,0,0,0,0,0,0,43,0,215,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2,0,0,0,4,0,30,0,7,0,2,0,0,0,0,0,0,1,8,6,13,61,0,24,18,0,0,0,0,4,1,0
2021-05-18 04:06:52+00:00,0,0,2,0,0,0,0,0,113,1,15,0,5,0,0,0,0,0,3,179,0,2,0,0,0,14,0,15,0,1,3,0,1,0,6,20,2,0,1,0,2,0,0,1,130,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,5,1,0,0,218,0,4,45,2,7,0,3,0,0,0,0,1,0,2,2,0,6,15,975,0,2,0,0,0,0,0,1,60,0,197,0,0,0,0,2,0,13,0,0,0,0,0,0,2,2,0,0,0,1,0,33,0,10,0,2,0,0,0,0,0,1,4,6,9,20,50,0,17,37,0,0,0,0,3,2,2
2021-05-18 04:31:12+00:00,0,0,0,0,0,2,0,0,113,0,8,0,8,0,1,0,0,0,0,228,0,2,0,0,0,8,0,12,0,0,2,0,0,0,3,13,0,0,1,0,1,0,0,1,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,252,1,2,29,0,4,0,7,2,0,0,0,1,0,2,3,0,5,8,971,1,2,0,0,0,0,1,0,44,0,206,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,2,29,0,7,0,0,0,0,1,0,0,1,0,5,10,14,67,1,10,23,0,0,0,0,2,2,0
